x,y,z,color,ncluster,label,sub_group_type,idd
2838.260009765625,5362.6298828125,1377.75,#000000,6,5,SP1,1
2860.9599609375,5347.83984375,1476.27001953125,#000000,6,5,SP1,1
2778.8701171875,5424.919921875,1400.97998046875,#000000,6,5,SP1,1
3424.469970703125,1738.75,1533.3199462890625,#000000,6,5,SP1,1
5161.35009765625,4724.2099609375,1865.0,#000000,6,5,SP1,1
2637.3701171875,2196.590087890625,1465.3199462890625,#000000,6,5,SP1,1
2677.75,2123.929931640625,1445.68994140625,#000000,6,5,SP1,1
627.4600219726562,3307.85009765625,1391.489990234375,#000000,6,5,SP1,1
5759.52978515625,1245.3599853515625,1489.72998046875,#36ada4,6,3,SP1,1
5828.85986328125,1141.219970703125,1527.530029296875,#36ada4,6,3,SP1,1
2232.93994140625,393.1000061035156,1604.43994140625,#000000,6,5,SP1,1
2274.639892578125,413.7300109863281,1622.699951171875,#000000,6,5,SP1,1
4054.93994140625,5349.06005859375,1558.6800537109375,#50b131,6,2,SP1,1
4021.179931640625,5263.330078125,1615.4100341796875,#50b131,6,2,SP1,1
4145.66015625,5369.009765625,1498.300048828125,#50b131,6,2,SP1,1
3915.760009765625,5313.2099609375,1571.8800048828125,#000000,6,5,SP1,1
4081.409912109375,5402.72998046875,1580.1300048828125,#50b131,6,2,SP1,1
3096.3701171875,2883.760009765625,1586.6300048828125,#000000,6,5,SP1,1
3033.2900390625,2920.0400390625,1626.3199462890625,#000000,6,5,SP1,1
5395.7001953125,3934.909912109375,1563.510009765625,#000000,6,5,SP1,1
5321.77978515625,3922.6298828125,1496.5999755859375,#000000,6,5,SP1,1
544.4099731445314,324.2200012207031,1337.4000244140625,#000000,6,5,SP1,1
5643.85009765625,2870.72998046875,1520.06005859375,#000000,6,5,SP1,1
5643.66015625,2938.56005859375,1417.719970703125,#000000,6,5,SP1,1
5571.9599609375,2967.409912109375,1525.25,#000000,6,5,SP1,1
5676.39990234375,2895.590087890625,1473.97998046875,#000000,6,5,SP1,1
2871.919921875,3189.760009765625,1735.1300048828125,#000000,6,5,SP1,1
2904.179931640625,3207.719970703125,1656.6500244140625,#000000,6,5,SP1,1
4348.169921875,3470.929931640625,1352.489990234375,#000000,6,5,SP1,1
4386.3701171875,3472.8798828125,1441.6300048828125,#000000,6,5,SP1,1
4377.22021484375,3525.2900390625,1546.780029296875,#000000,6,5,SP1,1
5366.08984375,1933.760009765625,1529.6800537109375,#000000,6,5,SP1,1
5335.89013671875,2037.5,1477.780029296875,#000000,6,5,SP1,1
3172.110107421875,4312.330078125,1661.6500244140625,#3ba3ec,6,4,SP1,1
3223.81005859375,4320.0,1591.010009765625,#3ba3ec,6,4,SP1,1
3236.27001953125,4381.009765625,1489.780029296875,#3ba3ec,6,4,SP1,1
4280.35009765625,1174.510009765625,1383.6700439453125,#f77189,6,0,SP1,1
4246.080078125,1208.47998046875,1533.6199951171875,#f77189,6,0,SP1,1
4553.39990234375,2456.090087890625,1622.52001953125,#000000,6,5,SP1,1
2649.1201171875,5816.3701171875,1525.5899658203125,#000000,6,5,SP1,1
2707.06005859375,5841.22998046875,1597.4000244140625,#000000,6,5,SP1,1
3364.139892578125,5110.330078125,1885.0999755859373,#000000,6,5,SP1,1
1818.25,3991.110107421875,1882.06005859375,#000000,6,5,SP1,1
5007.2900390625,4463.3701171875,1922.3599853515625,#000000,6,5,SP1,1
4124.669921875,1015.5,1557.030029296875,#f77189,6,0,SP1,1
4153.02978515625,957.8200073242188,1619.1099853515625,#000000,6,5,SP1,1
5389.0,3193.889892578125,1496.3299560546875,#000000,6,5,SP1,1
5371.2001953125,3182.449951171875,1417.4100341796875,#000000,6,5,SP1,1
5383.93017578125,3220.3798828125,1579.0400390625,#000000,6,5,SP1,1
5379.169921875,3322.679931640625,1497.219970703125,#000000,6,5,SP1,1
3513.8798828125,3816.820068359375,1610.56005859375,#000000,6,5,SP1,1
3436.419921875,3895.6201171875,1575.22998046875,#000000,6,5,SP1,1
1432.1500244140625,907.780029296875,1620.010009765625,#000000,6,5,SP1,1
1493.300048828125,1003.7100219726564,1631.6099853515625,#000000,6,5,SP1,1
1485.719970703125,896.22998046875,1667.4000244140625,#000000,6,5,SP1,1
5529.240234375,5616.56982421875,1286.030029296875,#000000,6,5,SP1,1
5459.1201171875,5684.990234375,1349.6099853515625,#000000,6,5,SP1,1
1398.489990234375,4898.89990234375,1380.5899658203125,#000000,6,5,SP1,1
2912.93994140625,5596.31005859375,1314.1300048828125,#000000,6,5,SP1,1
2835.320068359375,5644.3798828125,1366.030029296875,#000000,6,5,SP1,1
2814.610107421875,5777.27001953125,1296.6400146484375,#000000,6,5,SP1,1
2788.77001953125,5651.7900390625,1299.6600341796875,#000000,6,5,SP1,1
4418.68994140625,4601.39990234375,1472.27001953125,#000000,6,5,SP1,1
4377.39990234375,4538.81005859375,1445.010009765625,#000000,6,5,SP1,1
4357.14990234375,4581.89990234375,1562.3800048828125,#000000,6,5,SP1,1
4285.080078125,4702.2900390625,1454.0799560546875,#000000,6,5,SP1,1
4324.08984375,4559.259765625,1484.43994140625,#000000,6,5,SP1,1
3315.25,4173.97998046875,1635.0999755859375,#3ba3ec,6,4,SP1,1
3261.3798828125,4204.18017578125,1542.9300537109375,#3ba3ec,6,4,SP1,1
3363.0400390625,4183.06982421875,1551.030029296875,#3ba3ec,6,4,SP1,1
3233.580078125,4198.22998046875,1607.6700439453125,#3ba3ec,6,4,SP1,1
3332.89990234375,4114.89013671875,1552.47998046875,#3ba3ec,6,4,SP1,1
4814.52978515625,1117.5999755859377,1356.1500244140625,#000000,6,5,SP1,1
1735.010009765625,4154.68994140625,1404.9100341796875,#000000,6,5,SP1,1
1657.510009765625,4205.8701171875,1382.8499755859375,#000000,6,5,SP1,1
4361.7900390625,2417.550048828125,1523.6500244140625,#000000,6,5,SP1,1
3977.52001953125,842.75,1632.3699951171875,#000000,6,5,SP1,1
3991.0400390625,782.9400024414062,1662.5999755859375,#000000,6,5,SP1,1
4057.89990234375,792.469970703125,1771.699951171875,#000000,6,5,SP1,1
4286.25,2728.22998046875,1928.8499755859373,#000000,6,5,SP1,1
2247.06005859375,5735.08984375,1344.3699951171875,#000000,6,5,SP1,1
2192.18994140625,5745.6298828125,1272.1700439453125,#000000,6,5,SP1,1
482.6499938964844,574.5800170898438,1584.219970703125,#000000,6,5,SP1,1
446.3200073242188,620.8400268554688,1637.2099609375,#000000,6,5,SP1,1
453.95001220703125,486.3500061035156,1684.43994140625,#000000,6,5,SP1,1
2365.949951171875,5664.8798828125,1367.9300537109375,#000000,6,5,SP1,1
2312.60009765625,5719.009765625,1392.8199462890625,#000000,6,5,SP1,1
2198.0,5642.60986328125,1367.3699951171875,#000000,6,5,SP1,1
786.5,3013.260009765625,1859.3599853515625,#000000,6,5,SP1,1
784.25,3037.360107421875,1791.219970703125,#000000,6,5,SP1,1
3499.89990234375,3528.919921875,1889.260009765625,#000000,6,5,SP1,1
2255.5,1982.27001953125,1873.010009765625,#000000,6,5,SP1,1
2259.969970703125,2004.27001953125,1804.56005859375,#000000,6,5,SP1,1
4304.81005859375,5409.580078125,1902.0699462890625,#000000,6,5,SP1,1
2482.18994140625,1476.699951171875,1425.739990234375,#000000,6,5,SP1,1
2463.469970703125,1568.0899658203125,1380.239990234375,#000000,6,5,SP1,1
726.2899780273438,3969.199951171875,1883.5899658203125,#000000,6,5,SP1,1
3342.3701171875,1036.8299560546877,1389.3199462890625,#000000,6,5,SP1,1
4381.509765625,2918.219970703125,1919.43994140625,#000000,6,5,SP1,1
4325.740234375,1350.4300537109375,1832.25,#f77189,6,0,SP1,1
3025.010009765625,3009.7099609375,1533.530029296875,#000000,6,5,SP1,1
3274.669921875,967.6300048828124,1688.43994140625,#000000,6,5,SP1,1
5201.25,3636.5,1884.719970703125,#000000,6,5,SP1,1
2075.929931640625,611.4099731445312,1504.1600341796875,#000000,6,5,SP1,1
2151.679931640625,565.1599731445312,1483.18994140625,#000000,6,5,SP1,1
4058.080078125,363.6400146484375,1523.93994140625,#000000,6,5,SP1,1
4967.830078125,1263.780029296875,1604.4000244140625,#000000,6,5,SP1,1
626.8300170898438,5741.85986328125,1609.9000244140625,#000000,6,5,SP1,2
734.6300048828125,5486.2900390625,1585.239990234375,#000000,6,5,SP1,2
4199.85986328125,4750.3701171875,1484.5699462890625,#000000,6,5,SP1,2
3885.10009765625,1589.6600341796875,1598.9100341796875,#000000,6,5,SP1,2
3492.320068359375,5750.41015625,1597.5999755859375,#000000,6,5,SP1,2
5669.02001953125,2676.0400390625,1499.3499755859375,#000000,6,5,SP1,2
3260.39990234375,129.25999450683594,1517.7099609375,#000000,6,5,SP1,2
2087.610107421875,1722.1800537109375,1685.3199462890625,#000000,6,5,SP1,2
1336.199951171875,2916.75,1533.280029296875,#f77189,6,0,SP1,2
4406.56982421875,5382.509765625,1674.510009765625,#000000,6,5,SP1,2
1147.989990234375,1603.81005859375,1479.5799560546875,#000000,6,5,SP1,2
2667.610107421875,2055.43994140625,1405.739990234375,#50b131,6,2,SP1,2
4598.18017578125,4392.8701171875,1609.75,#000000,6,5,SP1,2
3730.39990234375,4091.659912109375,1596.1199951171875,#000000,6,5,SP1,2
5705.7900390625,4688.990234375,1679.3499755859375,#000000,6,5,SP1,2
2342.929931640625,4805.43994140625,1625.8699951171875,#000000,6,5,SP1,2
4593.18994140625,4670.56005859375,1420.0999755859375,#000000,6,5,SP1,2
3207.5,5771.5,1714.4100341796875,#000000,6,5,SP1,2
5305.16015625,5346.509765625,1326.3199462890625,#000000,6,5,SP1,2
1023.3699951171876,3349.360107421875,1628.3900146484375,#000000,6,5,SP1,2
2779.550048828125,4473.47998046875,1848.780029296875,#000000,6,5,SP1,2
2021.8299560546875,5422.66015625,1580.1700439453125,#000000,6,5,SP1,2
2716.2900390625,1631.2900390625,1588.9300537109375,#000000,6,5,SP1,2
2348.2099609375,1119.47998046875,1713.260009765625,#36ada4,6,3,SP1,2
2317.7099609375,1139.030029296875,1767.550048828125,#000000,6,5,SP1,2
2336.070068359375,1075.6199951171877,1663.1600341796875,#000000,6,5,SP1,2
1199.6099853515625,2020.4300537109373,1659.489990234375,#000000,6,5,SP1,2
3770.2900390625,1535.3199462890625,1855.8199462890625,#000000,6,5,SP1,2
2076.56005859375,5081.14990234375,1484.0899658203125,#000000,6,5,SP1,2
896.0700073242188,2212.93994140625,1723.43994140625,#000000,6,5,SP1,2
4149.93017578125,1723.47998046875,1671.219970703125,#000000,6,5,SP1,2
4736.39990234375,2706.110107421875,1433.6800537109375,#000000,6,5,SP1,2
3183.14990234375,4889.9501953125,1595.800048828125,#000000,6,5,SP1,2
3204.590087890625,4827.7998046875,1581.739990234375,#000000,6,5,SP1,2
761.2000122070312,4496.35986328125,1555.93994140625,#000000,6,5,SP1,2
4214.22998046875,3511.0400390625,1336.0899658203125,#3ba3ec,6,4,SP1,2
5392.97998046875,2584.199951171875,1550.5999755859375,#000000,6,5,SP1,2
4649.81982421875,1909.6099853515625,1641.3299560546875,#000000,6,5,SP1,2
602.6300048828125,5309.41015625,1668.52001953125,#000000,6,5,SP1,2
906.1400146484376,5812.81982421875,1651.8299560546875,#000000,6,5,SP1,2
5250.35986328125,1112.7099609375,1581.0899658203125,#000000,6,5,SP1,2
287.1199951171875,2213.800048828125,1590.1400146484375,#000000,6,5,SP1,2
563.3599853515625,4509.919921875,1574.449951171875,#000000,6,5,SP1,2
551.510009765625,4568.39013671875,1505.8399658203125,#000000,6,5,SP1,2
570.7000122070312,4578.18017578125,1442.239990234375,#000000,6,5,SP1,2
5348.2001953125,4948.0,1686.469970703125,#000000,6,5,SP1,2
5754.490234375,3264.219970703125,1420.18994140625,#000000,6,5,SP1,2
1570.52001953125,4288.64013671875,1599.31005859375,#000000,6,5,SP1,2
3879.7099609375,1214.22998046875,1509.5699462890625,#000000,6,5,SP1,2
2926.300048828125,1970.8900146484373,1651.9000244140625,#50b131,6,2,SP1,2
2888.909912109375,2006.3800048828125,1591.22998046875,#50b131,6,2,SP1,2
703.6500244140625,4718.240234375,1457.030029296875,#000000,6,5,SP1,2
5253.02978515625,1467.699951171875,1512.1600341796875,#000000,6,5,SP1,2
5749.7900390625,3740.699951171875,1279.449951171875,#000000,6,5,SP1,2
1695.800048828125,1962.8900146484373,1455.18994140625,#000000,6,5,SP1,2
4289.39013671875,1841.27001953125,1597.97998046875,#000000,6,5,SP1,2
5074.240234375,4022.389892578125,1414.52001953125,#000000,6,5,SP1,2
3093.280029296875,4428.56982421875,1503.6600341796875,#000000,6,5,SP1,2
4470.81005859375,3687.429931640625,1452.0699462890625,#3ba3ec,6,4,SP1,2
4507.759765625,3672.5400390625,1497.949951171875,#000000,6,5,SP1,2
2179.760009765625,2976.340087890625,1632.3299560546875,#000000,6,5,SP1,2
3034.22998046875,4252.8798828125,1491.2099609375,#000000,6,5,SP1,2
4325.7001953125,3445.1298828125,1622.2099609375,#3ba3ec,6,4,SP1,2
729.3800048828125,3964.0,1593.780029296875,#000000,6,5,SP1,2
442.55999755859375,4677.3701171875,1361.010009765625,#000000,6,5,SP1,2
4620.0400390625,1794.47998046875,1558.8499755859375,#000000,6,5,SP1,2
4612.1201171875,1853.780029296875,1585.8699951171875,#000000,6,5,SP1,2
2525.639892578125,1832.239990234375,1525.25,#000000,6,5,SP1,2
1344.719970703125,5167.91015625,1639.260009765625,#000000,6,5,SP1,2
2922.449951171875,2741.409912109375,1458.510009765625,#000000,6,5,SP1,2
3370.419921875,4891.2900390625,1394.1199951171875,#000000,6,5,SP1,2
3237.070068359375,2889.60009765625,1825.1099853515625,#000000,6,5,SP1,2
4552.64013671875,3357.0,1643.1300048828125,#000000,6,5,SP1,2
5125.81982421875,237.41000366210938,1585.5699462890625,#000000,6,5,SP1,2
1220.9300537109375,317.7200012207031,1748.6199951171875,#000000,6,5,SP1,2
5108.43994140625,2711.739990234375,1614.1700439453125,#000000,6,5,SP1,2
1105.1300048828123,3001.35009765625,1594.0799560546875,#000000,6,5,SP1,2
4703.35986328125,1669.77001953125,1463.8399658203125,#000000,6,5,SP1,2
4518.3701171875,1372.8199462890625,1346.5999755859375,#000000,6,5,SP1,2
4686.9599609375,4736.02978515625,1644.280029296875,#000000,6,5,SP1,2
4666.0,4731.509765625,1697.02001953125,#000000,6,5,SP1,2
1151.3199462890625,2449.860107421875,1535.8299560546875,#f77189,6,0,SP1,2
1755.1099853515625,1935.030029296875,1674.3499755859375,#000000,6,5,SP1,2
233.25,4533.68017578125,1624.4100341796875,#000000,6,5,SP1,2
5592.97021484375,4032.550048828125,1546.0,#000000,6,5,SP1,2
580.1599731445312,1484.219970703125,1502.1300048828125,#000000,6,5,SP1,2
4030.989990234375,3470.679931640625,1377.9300537109375,#000000,6,5,SP1,2
1997.9000244140625,5149.5,1412.219970703125,#000000,6,5,SP1,2
257.8900146484375,1909.47998046875,1812.010009765625,#000000,6,5,SP1,2
288.9200134277344,1856.0899658203125,1751.699951171875,#000000,6,5,SP1,2
4186.8701171875,1385.739990234375,1341.8800048828125,#000000,6,5,SP1,2
4053.4599609375,1199.0799560546875,1679.47998046875,#000000,6,5,SP1,2
2929.610107421875,5132.509765625,1561.4300537109375,#000000,6,5,SP1,2
3788.64990234375,248.47999572753903,1731.56005859375,#000000,6,5,SP1,2
3450.0400390625,3087.1201171875,1543.6800537109375,#000000,6,5,SP1,2
1859.3399658203125,1309.4300537109375,1766.300048828125,#000000,6,5,SP1,2
1558.219970703125,2763.6298828125,1590.6600341796875,#f77189,6,0,SP1,2
4795.4501953125,2673.280029296875,1587.93994140625,#000000,6,5,SP1,2
4888.68017578125,4346.7900390625,1437.06005859375,#000000,6,5,SP1,2
2980.35009765625,978.969970703125,1587.4300537109375,#000000,6,5,SP1,2
5765.56005859375,3413.820068359375,1484.4000244140625,#000000,6,5,SP1,2
2003.550048828125,3186.3701171875,1589.530029296875,#000000,6,5,SP1,2
5615.52978515625,2015.68994140625,1516.3399658203125,#000000,6,5,SP1,2
1107.93994140625,2828.14990234375,1303.3399658203125,#000000,6,5,SP1,2
1173.93994140625,3286.679931640625,1466.8699951171875,#000000,6,5,SP1,2
5213.56005859375,1913.0,1471.5799560546875,#000000,6,5,SP1,2
565.5700073242188,5091.3798828125,1428.8199462890625,#000000,6,5,SP1,2
376.489990234375,5744.68994140625,1359.77001953125,#000000,6,5,SP1,2
512.3599853515625,1069.3399658203123,1867.3299560546875,#000000,6,5,SP1,2
5111.72998046875,1243.81005859375,1436.8399658203125,#000000,6,5,SP1,2
3653.360107421875,3177.35009765625,1584.199951171875,#000000,6,5,SP1,2
1354.1800537109375,2205.389892578125,1350.989990234375,#000000,6,5,SP1,2
48.9000015258789,4859.89013671875,1614.8199462890625,#000000,6,5,SP1,2
3865.510009765625,312.7699890136719,1552.0,#000000,6,5,SP1,2
4481.4599609375,1219.6199951171875,1361.3399658203125,#000000,6,5,SP1,2
2873.47998046875,2129.360107421875,1606.739990234375,#50b131,6,2,SP1,2
4137.2001953125,2674.60009765625,1510.969970703125,#000000,6,5,SP1,2
3914.179931640625,4986.83984375,1327.27001953125,#000000,6,5,SP1,2
5525.22021484375,326.7699890136719,1526.52001953125,#000000,6,5,SP1,2
5536.919921875,418.1900024414063,1528.8900146484375,#000000,6,5,SP1,2
1828.5400390625,350.1499938964844,1757.4300537109375,#000000,6,5,SP1,2
2706.31005859375,2509.47998046875,1674.77001953125,#000000,6,5,SP1,2
5605.009765625,2612.60009765625,1535.5,#000000,6,5,SP1,2
1216.1700439453125,5080.91015625,1428.31005859375,#bb9832,6,1,SP1,2
2687.239990234375,3921.56005859375,1501.9200439453125,#000000,6,5,SP1,2
5558.60009765625,4232.3701171875,1488.969970703125,#000000,6,5,SP1,2
5356.64013671875,2104.27001953125,1556.699951171875,#000000,6,5,SP1,2
3328.070068359375,4374.9599609375,1651.2099609375,#000000,6,5,SP1,2
5532.39013671875,2648.22998046875,1652.7099609375,#000000,6,5,SP1,2
3647.39990234375,5479.41015625,1743.699951171875,#000000,6,5,SP1,2
3679.93994140625,5503.9501953125,1821.2099609375,#000000,6,5,SP1,2
355.1600036621094,5122.52978515625,1578.8900146484375,#000000,6,5,SP1,2
3406.280029296875,3475.9599609375,1507.56005859375,#000000,6,5,SP1,2
5498.47021484375,2737.280029296875,1484.0799560546875,#000000,6,5,SP1,2
1168.31005859375,1755.010009765625,1599.1300048828125,#000000,6,5,SP1,2
1200.469970703125,1729.77001953125,1657.3399658203125,#000000,6,5,SP1,2
3264.739990234375,4041.489990234375,1660.1400146484375,#000000,6,5,SP1,2
5112.5400390625,5619.08984375,1724.5400390625,#000000,6,5,SP1,2
2752.489990234375,2944.260009765625,1472.02001953125,#000000,6,5,SP1,2
1934.6400146484373,1050.43994140625,1605.780029296875,#000000,6,5,SP1,2
3687.0400390625,1085.31005859375,1556.9200439453125,#000000,6,5,SP1,2
1333.280029296875,2036.300048828125,1308.2099609375,#000000,6,5,SP1,2
2605.3798828125,2218.300048828125,1289.550048828125,#000000,6,5,SP1,2
2556.050048828125,4108.259765625,1467.6300048828125,#000000,6,5,SP1,2
2547.679931640625,4112.85009765625,1556.6400146484375,#000000,6,5,SP1,2
2580.830078125,4044.030029296875,1562.7099609375,#000000,6,5,SP1,2
4713.77001953125,3958.469970703125,1449.8699951171875,#000000,6,5,SP1,2
4859.240234375,3946.97998046875,1290.43994140625,#000000,6,5,SP1,2
4779.2001953125,3971.68994140625,1378.77001953125,#000000,6,5,SP1,2
4785.64990234375,3956.669921875,1486.199951171875,#000000,6,5,SP1,2
4862.66015625,3969.669921875,1410.949951171875,#000000,6,5,SP1,2
176.32000732421875,4846.2998046875,1330.0400390625,#000000,6,5,SP1,2
3260.429931640625,3539.6298828125,1309.1800537109375,#000000,6,5,SP1,2
3247.080078125,3454.14990234375,1292.1300048828125,#000000,6,5,SP1,2
3219.760009765625,3446.699951171875,1393.3199462890625,#000000,6,5,SP1,2
1229.3399658203125,4851.81982421875,1560.72998046875,#000000,6,5,SP1,2
1195.6600341796875,4761.91015625,1534.5699462890625,#000000,6,5,SP1,2
4141.169921875,1447.06005859375,1580.3199462890625,#000000,6,5,SP1,2
4197.81982421875,1413.5999755859375,1604.949951171875,#000000,6,5,SP1,2
4100.75,1335.0699462890625,1616.449951171875,#000000,6,5,SP1,2
4045.050048828125,2333.47998046875,1619.8399658203125,#000000,6,5,SP1,2
4024.300048828125,2316.090087890625,1538.72998046875,#000000,6,5,SP1,2
3975.5,2390.489990234375,1578.9100341796875,#000000,6,5,SP1,2
3914.179931640625,2075.860107421875,1488.1700439453125,#000000,6,5,SP1,2
3863.510009765625,2036.449951171875,1499.3900146484375,#000000,6,5,SP1,2
5081.990234375,5689.72998046875,1632.5799560546875,#000000,6,5,SP1,2
5069.81005859375,5777.4501953125,1569.800048828125,#000000,6,5,SP1,2
4937.8701171875,1987.530029296875,1535.52001953125,#000000,6,5,SP1,2
4893.18017578125,2023.280029296875,1477.8299560546875,#000000,6,5,SP1,2
4028.139892578125,2932.449951171875,1553.8800048828125,#000000,6,5,SP1,2
4808.77001953125,5179.85986328125,1530.2099609375,#000000,6,5,SP1,2
4843.2900390625,5239.68017578125,1529.0699462890625,#000000,6,5,SP1,2
5056.35009765625,2814.2900390625,1458.3599853515625,#000000,6,5,SP1,2
2886.530029296875,2869.320068359375,1629.25,#000000,6,5,SP1,2
1058.0799560546877,1992.25,1515.239990234375,#000000,6,5,SP1,2
3125.7099609375,2824.169921875,1542.5899658203125,#000000,6,5,SP1,2
3204.489990234375,1395.9000244140625,1479.989990234375,#000000,6,5,SP1,2
2452.530029296875,4194.02978515625,1701.4100341796875,#000000,6,5,SP1,2
4733.56005859375,1917.75,1501.6400146484375,#000000,6,5,SP1,2
4702.60009765625,1988.8199462890625,1520.4300537109375,#000000,6,5,SP1,2
4105.35986328125,2398.7900390625,1392.530029296875,#000000,6,5,SP1,2
